Date,Close,High,Low,Open,Volume
,TGT,TGT,TGT,TGT,TGT
2024-01-02,134.78256225585938,135.81861800838664,133.3509056398985,133.9254510049165,3601500
2024-01-03,130.6100311279297,134.6601035289983,130.28979652158625,134.08555820731303,4662100
2024-01-04,132.09820556640625,132.7386748160961,129.69641713627388,130.78899754422474,3903000
2024-01-05,132.56918334960938,133.69943283771232,131.22230618282967,131.22230618282967,2745300
2024-01-08,133.4921875,133.73708465255032,131.4483166810071,132.05111722498705,3563300
2024-01-09,135.41360473632812,135.6019771846339,132.36191933494644,132.8046024930082,3664400
2024-01-10,135.7150115966797,136.01641904217317,134.6130175714029,135.0462871813253,2777400
2024-01-11,133.76535034179688,136.1012008372242,132.79521836447384,136.1012008372242,3215300
2024-01-12,132.7198486328125,134.8296432330462,132.4937930519741,134.4058015943848,2236400
2024-01-16,132.8705596923828,134.1797677967688,131.7873928094226,133.92545705076617,3482400
2024-01-17,130.6759796142578,132.56914662305547,130.34631701776811,131.93809095345625,3566300
2024-01-18,129.41384887695312,131.03387790120436,127.78440625987275,130.57236753032063,4160700
2024-01-19,130.11087036132812,130.5441400455453,127.90688193284632,129.24434536479427,3592600
2024-01-22,132.20184326171875,132.57858827581626,129.8942477135942,130.3557582000785,2778700
2024-01-23,132.69158935546875,133.47334871317327,131.7214575388722,132.65390624055192,2806800
2024-01-24,131.1092529296875,133.55813845639702,130.88321168666198,133.36976596324246,2845900
2024-01-25,133.916015625,134.01020903905885,130.9302683596183,132.12645573305926,2566500
2024-01-26,134.24569702148438,134.68838026020342,133.40742725767797,134.58477323897344,3014800
2024-01-29,133.29441833496094,134.66955051347603,128.42491665380194,134.43408129656174,4879000
2024-01-30,132.35252380371094,132.99299308972934,129.8282866618831,132.44670285476738,2879500
2024-01-31,130.9962158203125,133.22845904562757,130.88319521302512,132.36193418866182,5804400
2024-02-01,136.0258331298828,136.07292983989964,130.4499247150652,132.74810619366463,3613900
2024-02-02,137.03366088867188,138.49355843203432,134.28338235563822,135.1499072875338,3775800
2024-02-05,134.0573272705078,136.46852958982953,133.27556779837002,135.8374738556242,4697400
2024-02-06,136.03524780273438,136.0729309198061,133.23788716582996,134.36813635571326,2873200
2024-02-07,138.2015838623047,140.33964830013673,136.8170237662359,140.33964830013673,3979600
2024-02-08,138.8326416015625,140.42441577367197,138.31462083285007,138.46531020583723,2946900
2024-02-09,138.0132293701172,138.99278945373786,137.79660169412298,138.53126457088757,2792400
2024-02-12,140.7163848876953,141.6582616657171,138.92682475821357,138.94566631790573,3492600
2024-02-13,137.6176300048828,139.27532812164824,136.18597313882603,138.66311390511171,3061800
2024-02-14,136.60037231445312,137.5987592852526,135.38535773366254,136.28013769587545,2986400
2024-02-15,137.8248291015625,139.64264436417645,136.9771313877429,137.31620759889094,2807600
2024-02-16,140.91419982910156,141.55466920552328,136.69459545366865,137.25971295547006,4319900
2024-02-20,142.22361755371094,144.33007299348498,141.57840427294875,142.32799199364035,3474400
2024-02-21,141.1798553466797,142.18565185838423,140.2974288572331,141.6732630439602,2306900
2024-02-22,142.6505889892578,143.2578544682387,140.42079261912767,141.1798636090905,2503800
2024-02-23,143.73226928710938,144.96578126215195,142.71700395821387,143.25784271811992,3503600
2024-02-26,142.47030639648438,143.22939187457393,141.47402208974003,142.90678525185004,3856900
2024-02-27,144.21621704101562,144.51984256566558,142.75497486368403,143.0775815081097,2851700
2024-02-28,143.69432067871094,144.4628893993736,142.94471859628328,143.5899462550191,2298300
2024-02-29,145.09864807128906,145.79130694149592,144.22570475360376,144.59575696956117,4447800
2024-03-01,147.34739685058594,147.58461013415388,144.2256764093058,145.4022595080087,4285500
2024-03-04,142.79293823242188,146.8540291954011,142.41338822566772,145.35483924501494,9096100
2024-03-05,159.95767211914062,161.75100406475144,156.76004150967836,157.56655803220931,22986800
2024-03-06,164.6639862060547,166.55220938084793,162.82322306765985,163.41150744805657,8955200
2024-03-07,162.76626586914062,166.30549860586348,162.55753149251828,166.04930419687878,3644700
2024-03-08,161.03936767578125,163.47791289244302,160.7831732555943,162.57650524020113,3362600
2024-03-11,159.4737548828125,161.855371062362,158.1548351132618,161.48531891528697,3142400
2024-03-12,158.99935913085938,160.41314132350732,158.96139688985983,160.01462466312887,2292100
2024-03-13,158.14537048339844,158.97086818327182,155.7922184618129,158.68622378907526,5546300
2024-03-14,155.9060821533203,158.61980314864203,154.7010344180676,158.23076982396447,3365900
2024-03-15,155.82066345214844,156.79798102584184,154.38790042623626,154.5397059247426,5074900
2024-03-18,159.018310546875,159.58762828053315,155.08057540385212,155.59294978146335,3189600
2024-03-19,159.60662841796875,159.9861639667321,157.79431504416445,158.5249361778047,2290500
2024-03-20,161.7415313720703,161.84590580870864,158.81906162454894,159.33143600909514,2969700
2024-03-21,161.4663543701172,162.14004654206295,160.32773337597715,161.94078099087147,2624300
2024-03-22,160.00514221191406,161.46636997457892,159.8723033243991,161.30506664533593,2443600
2024-03-25,163.8289794921875,164.70192260556743,161.04883238432544,161.30502677490574,4262600
2024-03-26,163.8100128173828,165.29022146527308,163.35456734380517,163.80052949776578,3512900
2024-03-27,165.73619079589844,166.50475959032562,164.66398202037098,165.19535198729645,4747100
2024-03-28,168.14627075195312,168.32654068614104,165.755156793149,166.04929894903705,3716200
2024-04-01,168.72506713867188,172.55842733643465,168.57324716611606,169.62647469840414,3917400
2024-04-02,167.2259063720703,168.79150848423484,166.13471641897968,168.5637784860637,3022100
2024-04-03,166.51425170898438,168.12729923809357,166.1441995436102,167.50105265719858,3033900
2024-04-04,163.41148376464844,168.16523263360608,163.1837538060396,167.7951804998351,3614400
2024-04-05,162.98452758789062,163.71513416948048,161.33351771276807,162.84219091269722,2334000
2024-04-08,161.02037048339844,163.32609107820463,160.94446049690794,162.15899132405664,2122900
2024-04-09,162.85165405273438,162.95602846765556,160.60286247276875,161.30501894390656,1846600
2024-04-10,162.84217834472656,163.0699083204491,160.118974347416,161.21014971459152,2148700
2024-04-11,162.56703186035156,164.19906063673372,161.67510747345062,163.95234952133873,2247900
2024-04-12,157.6234893798828,162.31082651717503,157.30088276580906,162.08311101469985,3551700
2024-04-15,156.5702667236328,161.11528181637513,156.52283564467643,160.52698296679213,5075400
